#
#
# US Geological Survey
# retrieved: 2022-01-20 14:41:31 EST
# URL: https://nwis.waterdata.usgs.gov/nwis/inventory
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#
#
# query started 2022-01-20 14:41:31 EST
#
# there are 30818 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	site_tp_cd	district_cd	state_cd	county_cd
USGS	425030074400001	MT 529	ST-DCH	36	36	057
USGS	425032074393901	MT 537	ST-DCH	36	36	057
USGS	425035074404801	CANAJOHARIE CREEK NR VAN DEUSENVILLE	ST	36	36	057
USGS	425037087583301	Root River at W. Eight Mile Rd near Caledonia, WI	ST	55	55	079
USGS	425040074393201	MT 543	ST-DCH	36	36	057
USGS	425045074393901	MT 535	ST-DCH	36	36	057
USGS	425046074395101	MT 534	ST-DCH	36	36	057
USGS	425047074393901	MT 536	ST-DCH	36	36	057
USGS	425047074394501	MT 542	ST-DCH	36	36	057
USGS	425050074005001	MOHAWK R AT ROTTERDAM KIWANIS PARK NR SCOTIA NY	ST	36	36	093
USGS	425051074393401	MT 527	ST-DCH	36	36	057
USGS	425051074393701	MT 546	ST-DCH	36	36	057
USGS	425053074393501	CANAJOHARIE CREEK NEAR BUEL	ST	36	36	057
USGS	425055074395801	CANAJOHARIE CR NR COLEMAN CEMETARY NR BUEL	ST	36	36	057
USGS	425057074373201	CANAJOHARIE CREEK NEAR AMES NY	ST	36	36	057
USGS	425121074412301	Bowmans Cr. N of Sprt Brook	ST	36	36	057
USGS	425121074454001	CANAJOHARIE CREEK TRIB NEAR SALT SPRINGVILLE NY	ST	36	36	077
USGS	425123073474101	STONY CREEK RES TRIB 13 NEAR CLIFTON PARK NY	ST	36	36	091
USGS	425123078504001	BUFF-4.7	ST	36	36	029
USGS	425123078511201	BUFF-3.5	ST	36	36	029
USGS	425125078504101	BUFFLO RIVER FISH COLLECTION ZONE C AT BUFFALO NY	ST	36	36	029
USGS	425129087595201	Root River at Oakwood Rd. near Franklin, WI	ST	55	55	079
USGS	425136078495201	BUFFALO RIVER FISH COLLECTION ZONE D AT BUFFALO NY	ST	36	36	029
USGS	425141078515901	BUFF-2.1	ST	36	36	029
USGS	425143078493601	BUFF-6.2	ST	36	36	029
USGS	425143078501201	BUFF-5.5	ST	36	36	029
USGS	425143078521401	BUFF-1.0SC	ST	36	36	029
USGS	425144076213801	Hard Scrabble Brook	ST	36	36	067
USGS	425146078492001	BUFF-6.4	ST	36	36	029
USGS	425147078483901	BUFF-7.2	ST	36	36	029
USGS	425149078523304	NIAGARA FRONTIER PORT AUTH 196	ST	36	36	029
USGS	425151078482401	BUFF-7.6	ST	36	36	029
USGS	425154078475701	BUFF-7.9	ST	36	36	029
USGS	425155073084101	AT 13053 BARNEY BROOK VT	ST	36	50	003
USGS	425156076445200	042340561CANOGA CREEK BELOW SPRINGS AT CANOGA NY	ST	36	36	099
USGS	425157076445601	0423405520-CANOGA C TRIB ABOVE SPR AT CANOGA NY	ST	36	36	099
USGS	425158078522401	BUFFALO SHIP CANAL FISH COLLECT ZONE A AT BUFFALO	ST	36	36	029
USGS	425159078521001	BUFFALO RIVER FISH COLLECTION ZONE B AT BUFFALO NY	ST	36	36	029
USGS	425201078491101	BUFF-6.7	ST	36	36	029
USGS	425203078473401	BUFF-8.3	ST	36	36	029
USGS	425225077584901	Lake LeRoy Inflow Tributary	ST	36	36	037
USGS	425226078524201	BUFF-1.0	ST	36	36	029
USGS	425229076090401	FRESHWATER STREAM AT SOUTH DIVERSION CHANNEL	ST	36	36	067
USGS	425233076224301	Fivemile Brook	ST	36	36	067
USGS	425237074021701	MOHAWK RIVER BELOW BRIDGE ST AT ROTTERDAM JUNCTION	ST	36	36	093
USGS	425238076091201	NORTH DIVERSION CHANNEL AT TULLY VALLEY LANDSLIDE	ST	36	36	067
USGS	425240078531301	BUFF-0.3	ST	36	36	029
USGS	425244074164101	SCHOHARIE CREEK NEAR WELLSVILLE NY	ST	36	36	057
USGS	425319078533601	NIAGARA RIVER AT LA SALLE PARK AT BUFFALO NY	ST	36	36	029
USGS	425326076325401	OWASCO LAKE NEAR VENESS BROOK NY	ST	36	36	011
USGS	425338074304601	MOHAWK RIVER AT SPRAKERS NY	ST	36	36	057
USGS	425340076415001	N.Branch Yawger Cr. at Town Line Rd. nr Cayuga NY	ST	36	36	011
USGS	425341077583501	GS 201	ST	36	36	037
USGS	425358073462301	DWAAS KILL SOUTH OF USHERS NY	ST	36	36	091
USGS	425418076322301	Owasco Outlet at Emerson Pk Boat Launch, Auburn,NY	ST	36	36	011
USGS	425423073051401	AT 12017 HELL HOLLOW BROOK VT	ST	36	50	003
USGS	425425073071201	BOLLES BROOK	ST	33	50	003
USGS	425426074341101	CANAJOHARIE CREEK AT INCINERATOR RD BRIDGE NY	ST	36	36	057
USGS	425432074342101	MOHAWK RIVER AT CANAJOHARIE NY	ST	36	36	057
USGS	425455073153201	WALLOOMSAC RIVER	ST	33	50	003
USGS	425456074081701	MOHAWK R DOWNSTREAM OF LOCK 10 AT CRANESVILLE NY	ST	36	36	057
USGS	425502074362201	MOHAWK RIER BELOW FORT PLAIN NY	ST	36	36	057
USGS	425514078535406	NIAGARA STREET, CURB CUT 2	ST	36	36	029
USGS	425514078535407	NIAGARA STREET, CURB CUT 1	ST	36	36	029
USGS	425514078535408	NIAGARA STREET, CURB CUT 3	ST	36	36	029
USGS	425514078535409	NIAGARA STREET, CURB CUT 4	ST	36	36	029
USGS	425527074103701	MOHAWK RIVER BELOW GOIRDING ISLAND AT AMSTERDAM NY	ST	36	36	057
USGS	425527076242701	SHOTWELL BROOK NR SKANEATELES, NY	ST	36	36	067
USGS	425534074341301	MT 356	ST	36	36	057
USGS	425540074384801	OTSQUAGO CREEK NEAR FORT PLAIN NY	ST	36	36	057
USGS	425540078140101	Small Agricultural Basin nr. Alexander	ST	36	36	037
USGS	425549074183601	REVINE CREEK AT NYS THRUWAY AT AURIESVILLE NY	ST	36	36	057
USGS	425554074182901	MOHAWK RIVER AT AURIESVILLE NY	ST	36	36	057
USGS	425626085272901	GR R US FR THORNAPPLE R NR FOREST HILLS,MI (GRD-3)	ST	26	26	081
USGS	425712085411001	GRAND R US FR OXFORD ST TR NR G RAPIDS, MI (GRD-5)	ST	26	26	081
USGS	425713074143001	MOHAWK RIVER BELOW PEPPER ISLAND AT FORT JOHNSON N	ST	36	36	057
USGS	425716078544001	NIAGARA RIVER AT RIVERSIDE PARK KENMORE NY	ST	36	36	029
USGS	425728078553801	NIAGARA R AT NORTH END STRAWBERRY ISL KENMORE NY	ST	36	36	029
USGS	425741074244501	CAYADUTTA CR BELOW COMMONS RD, BERRYVILLE NY	ST	36	36	057
USGS	425744073091601	001 BASIN BROOK	ST	33	50	003
USGS	425746076441700	042340613-SENECA RIVER AT FREE BRIDGE CORNERS NY	ST	36	36	011
USGS	425818078534101	TMC-12, Two Mile Creek	ST	36	36	029
USGS	425844078561205	ALLIED CHEMICAL 108	ST	36	36	029
USGS	425850078555802	ALLIED CHEMICAL (TONAWANDA COKE)109	ST	36	36	029
USGS	425903078551201	ALLIED CHEMICAL 110	ST	36	36	029
USGS	425904077323203	IRONDEQUIOT CK AT TAYLOR RD NR MENDON NY	ST	36	36	055
USGS	425904078535301	TMC-11, Two Mile Creek	ST	36	36	029
USGS	425915078535601	TWOMILE CREEK AT ENSMINGER RD AT TONAWANDA NY	ST	36	36	029
USGS	425918078535701	TMC-10, Two Mile Creek	ST	36	36	029
USGS	425925078535701	TMC-09, Two Mile Creek	ST	36	36	029
USGS	425926078561503	HUNTLEY POWER STATION(03) 182	ST	36	36	029
USGS	425926078561505	HUNTLEY POWER STATION(05) 182	ST	36	36	029
USGS	425926078561517	HUNTLEY POWER STATION(17) 182	ST	36	36	029
USGS	425926078561518	HUNTLEY POWER STATION(18) 182	ST	36	36	029
USGS	425935078535901	TMC-08, Two Mile Creek	ST	36	36	029
USGS	425945074441501	MOHAWK RIVER BLW MOUTH E CANADA CR NR MINDENVILLE	ST	36	36	057
USGS	425947078540101	TMC-07, Two Mile Creek	ST	36	36	029
USGS	425950078550501	RC-05, Rattlesnake Creek	ST	36	36	029
USGS	430000083030002	NB BELLE RIVER ABV OUTFALL PIPE AT IMLAY CITY, MI	ST	26	26	087
USGS	430000083030003	NB BELLE RIVER BLW OUTFALL PIPE AT IMLAY CITY, MI	ST	26	26	087
USGS	430007078541201	TMC-06, Two Mile Creek	ST	36	36	029
USGS	430009078545601	RC-04, Rattlesnake Creek	ST	36	36	029
USGS	430012078531625	SPAULDING FIBRE	ST	36	36	029
USGS	430012078531626	SPAULDING FIBRE 153	ST	36	36	029
USGS	430014078544701	RC-03, Rattlesnake Creek	ST	36	36	029
USGS	430015078541901	TMC-05, Two Mile Creek	ST	36	36	029
USGS	430016078544201	RC-02, Rattlesnake Creek	ST	36	36	029
USGS	430019078542101	TMC-04, Two Mile Creek	ST	36	36	029
USGS	430023087545201	KINNICKINNIC RIVER AT W BECHER ST, MILWAUKEE, WI	ST	55	55	079
USGS	430024078542301	TMC-03, Two Mile Creek	ST	36	36	029
USGS	430027078542301	TMC-02, Two Mile Creek	ST	36	36	029
USGS	430027078542401	RC-01, Rattlesnake Creek	ST	36	36	029
USGS	430028078542601	UNNAMED TRIB TO TWOMILE CR AT TONAWANDA NY	ST	36	36	029
USGS	430030078542301	TWOMILE CREEK 0.2 M FROM MOUTH AT TONAWANDA NY	ST	36	36	029
USGS	430030087534501	KK TURNING BASIN SALT AND SCRAP-SITE #8	ST	55	55	079
USGS	430030087545201	GRASS SWALE NR S 4TH & W BECHER STS @ MILWAUKEE WI	ST-DCH	55	55	079
USGS	430031078542301	TMC-01, Two Mile Creek	ST	36	36	029
USGS	430032087542301	KINNICKINNIC R D/S S KINNICKINNIC AVE MILWAUKEE WI	ST	55	55	079
USGS	430036077294003	IRONDEQUIOT CK AT MILE SQUARE RD NR MENDON NY	ST	36	36	055
USGS	430055078500801	ELLICOTT CREEK AT PARKER BLVD TONAWANDA NY	ST	36	36	029
USGS	430055087535601	SALT PILE NEAR MMSD-SITE #9	ST	55	55	079
USGS	430056078044801	BLACK CREEK AT MORGANVILLE NY	ST	36	36	037
USGS	430058075011001	MOHAWK RIVER BELOW ILION NY	ST	36	36	043
USGS	430058076162701	GEDDES BROOK AT HOWLETT HILL RD NR HOWLETT HILL NY	ST	36	36	067
USGS	430103078512403	CITY OF TONAWANDA DUMP 207	ST	36	36	029
USGS	430103078512404	CITY OF TONAWANDA DUMP	ST	36	36	029
USGS	430106087541301	KINNICKINNIC R D/S E GREENFIELD AVE, MILWAUKEE, WI	ST	55	55	079
USGS	430108078510601	TC-04, Tonawanda Creek	ST	36	36	029
USGS	430109078531601	E1919	ST	36	36	029
USGS	430109087540301	MILWAUKEE HVY LIFT DOCK-SITE #10	ST	55	55	079
USGS	430110078511001	TONAWANDA CREEK AT TONAWANDA NY	ST	36	36	029
USGS	430112087542001	SCHWERMAN MARINE-SITE #7	ST	55	55	079
USGS	430113078523201	ELLICOTT CR JUST UPSTREAM OF MOUTH AT TONAWANDA NY	ST	36	36	029
USGS	430119078512801	TC-03, Tonawanda Creek	ST	36	36	029
USGS	430119078522201	TC-01, Tonawanda Creek	ST	36	36	029
USGS	430120078525201	TONAWANDA CR 0.1 MI UPSTREAM FROM MOUTH N TNWNDA	ST	36	36	029
USGS	430123078500401	TC-05, Tonawanda Creek	ST	36	36	029
USGS	430123078520901	TC-02, Tonawanda Creek	ST	36	36	063
USGS	430127074530601	MOHAWK RIVER AT INDUS PK NR LITTLE FLS NY	ST	36	36	043
USGS	430132074525501	MOHAWK RIVER EAST OF INDUS PK NR LITTLE FLS NY	ST	36	36	043
USGS	430134087571801	MENOMONEE RIVER AT S 33RD CT, MILWAUKEE, WI	ST	55	55	079
USGS	430135087553201	MENOMONEE RIVER AT SOUTH CANAL, MILWAUKEE, WI	ST	55	55	079
USGS	430136073023001	AT 13052 SOUTH FORK ROARING BROOK VT	ST	36	50	003
USGS	430136087553101	MILLER COMPRESSING CO.-SITE #6	ST	55	55	079
USGS	430138074483201	MOHAWK RIVER BELOW LITTLE FALLS NY	ST	36	36	043
USGS	430141087553901	CARGILL R. R. YARDS-SITE #5	ST	55	55	079
USGS	430142087553301	MENOMONEE RIVER AT NORTH CANAL, MILWAUKEE, WI	ST	55	55	079
USGS	430143087541601	MILWAUKEE RIVER AT RR TRESTLE, THIRD WARD MKE, WI	ST	55	55	079
USGS	430144087552501	WEPCO COAL PILE-SITE #3	ST	55	55	079
USGS	430145074582401	WEST CANADA CREEK AT HERKIMER NY	ST	36	36	043
USGS	430147087550501	MENOMONEE RIVER @ MMSD HQ, S 6TH ST, MILWAUKEE, WI	ST	55	55	079
USGS	430148078494401	TC-06, Tonawanda Creek	ST	36	36	063
USGS	430148087545801	MORTON SALT CO.-SITE #4	ST	55	55	079
USGS	430154076151801	GEDDES BROOK OFF QUARTZ WAY AT FAIRMOUNT NY	ST	36	36	067
USGS	430157087553501	MUSKEGO AVE SCRAP IRON-SITE #1	ST	55	55	079
USGS	430200087550501	MENOMONEE RIVER BTW N 6TH ST & PO, MILWAUKEE, WI	ST	55	55	079
USGS	430200087560401	MENOMONEE RIVER SALT PILE-SITE #2	ST	55	55	079
USGS	430203078493101	TC-07, Tonawanda Creek	ST	36	36	029
USGS	430204078531801	NIAGARA R AT NORTH END TONAWANDA ISL N TONAWANDA	ST	36	36	063
USGS	430207087543200	MILWAUKEE RIVERWALK SOUTH DEVICE INLET @ MILWAUKEE	ST	55	55	079
USGS	430207087543201	MILWAUKEE RIVERWALK SOUTH DEVICE TANK AT MILWAUKEE	ST	55	55	079
USGS	430208087543200	MILWAUKEE RIVERWALK SOUTH DEVICE OUTLT @ MILWAUKEE	ST	55	55	079
USGS	430208087543201	MILWAUKEE RIVERWALK NORTH DEVICE INLET @ MILWAUKEE	ST	55	55	079
USGS	430208087543202	MILWAUKEE RIVERWALK NORTH DEVICE TANK AT MILWAUKEE	ST	55	55	079
USGS	430209073013901	AT 11083 UNNAMED TRIB TO SOUTH ALDER BROOK VT	ST	36	50	003
USGS	430209087543200	MILWAUKEE RIVERWALK NORTH DEVICE OUTLT @ MILWAUKEE	ST	55	55	079
USGS	430210073353201	HUDSON RIVER NR NATIONAL CEMETARY AT SARATOGA NY	ST	36	36	091
USGS	430211087543601	MILWAUKEE RIVER U/S E CLYBOURN ST, MILWAUKEE, WI	ST	55	55	079
USGS	430213088063601	DOUSMAN DITCH AT BROOKFIELD MALL, BROOKFIELD, WI	ST	55	55	133
USGS	430219078493501	TC-08, Tonawanda Creek	ST	36	36	063
USGS	430228076145501	GEDDES BROOK AT WELDON RD AT FAIRMOUNT NY	ST	36	36	067
USGS	430236076142501	GEDDES BROOK AT SHRINEVIEW DR AT FAIRMOUNT NY	ST	36	36	067
USGS	430241078532701	NIAGARA RIVER AT NORTH TONAWANDA NY	ST	36	36	063
USGS	430244075041401	MOHAWK RIVER AT NORTH FRANKFORT NY	ST	36	36	043
USGS	430245078495501	TC-09, Tonawanda Creek	ST	36	36	063
USGS	430249076134701	GEDDES BROOK AT BLUEBERRY LN AT FAIRMOUNT NY	ST	36	36	067
USGS	430253077283600	Park Road Creek	ST	36	36	055
USGS	430257075044601	MOHAWK RIVER AT MOSS RD NEAR FRANKFORT NY	ST	36	36	043
USGS	430259087543201	MILWAUKEE RIVER AT NORTH BROADWAY, MILWAUKEE, WI	ST	55	55	079
USGS	430305078490401	TC-11, Tonawanda Creek	ST	36	36	029
USGS	430305078492801	TC-10, Tonawanda Creek	ST	36	36	029
USGS	430306075050001	MOHAWK RIVER AT OLD NY 5S NEAR FRANKFORT NY	ST	36	36	043
USGS	430306076135501	GEDDES BROOK AT OLIN DR AT FAIRMOUNT NY	ST	36	36	067
USGS	430307078484601	TONAWANDA CR AT WEST CANAL PARK NR N TONAWANDA	ST	36	36	063
USGS	430309077373701	WWRCTQ-S85	ST	36	36	055
USGS	430311077301803	VERSAILLES BK NR PITTSFORD NY (GRAB)	ST	36	36	055
USGS	430311077373701	WWRCTQ-S90	ST	36	36	055
USGS	430312078483001	TC-12, Tonawanda Creek	ST	36	36	063
USGS	430313078482601	TONAWANDA CR AT END OF UNNAMED ISL NR N TONAWANDA	ST	36	36	063
USGS	430314077312500	DENISE BOOSTER PUMP STA ROCHESTER NY	ST	36	36	055
USGS	430315077292800	IRONDEQUOIT CRK AT THORNELL RD ROCHESTER NY	ST	36	36	055
USGS	430315077292801	04232040IRONDEQUOIT C THORNELL X NR PITTSFORD NY	ST	36	36	055
USGS	430315077292802	IRONDEQUOIT CK AT THORNELL	ST	36	36	055
USGS	430315077292803	04232040IRONDEQUOIT C THORNELL G NR PITTSFORD NY	ST	36	36	055
USGS	430315077373201	WWRCTQ-S105	ST	36	36	055
USGS	430315077373202	WWRCTQ-S110	ST	36	36	055
USGS	430315077373401	WWRCTQ-S100	ST	36	36	055
USGS	430315077375501	WWRCTN-S65	ST	36	36	055
USGS	430315077394001	WWRCTL-F30	ST	36	36	055
USGS	430318077375301	WWRCTN-S60	ST	36	36	055
USGS	430319076140601	TRIB TO GEDDES BROOK AT BOX CAR LN AT FAIRMOUNT NY	ST	36	36	067
USGS	430320077375201	WWRCTN-S55	ST	36	36	055
USGS	430322077372801	WWRCTQ-S120	ST	36	36	055
USGS	430322077375001	WWRCTN-S50	ST	36	36	055
USGS	430323077375001	WWRCTN-S45	ST	36	36	055
USGS	430326077374901	WWRCTN-S40	ST	36	36	055
USGS	430327077394501	WWRCTL-F28	ST	36	36	055
USGS	430328077374701	WWRCTN-S35	ST	36	36	055
USGS	430329077372601	WWRCTQ-S130	ST	36	36	055
USGS	430330077374501	WWRCTN-S30	ST	36	36	055
USGS	430333077374501	WWRCTN-S25	ST	36	36	055
USGS	430336077394101	WWRCTL-F22	ST	36	36	055
USGS	430338077374001	WWRCTN-S20	ST	36	36	055
USGS	430341077373801	WWRCTN-S15	ST	36	36	055
USGS	430341077392901	WWRCTL-S39	ST	36	36	055
USGS	430343077373701	WWRCTN-S10	ST	36	36	055
USGS	430343077393101	WWRCTL2-1	ST	36	36	055
USGS	430343077393201	WWRCTL-F20	ST	36	36	055
USGS	430344077392201	WWRCTL-S35	ST	36	36	055
USGS	430344077393101	WWRCTL-F19	ST	36	36	055
USGS	430345077373601	WWRCTN-S05	ST	36	36	055
USGS	430349077372801	WWRCTN-S01	ST	36	36	055
USGS	430351077391601	WWRCTL-S30	ST	36	36	055
USGS	430355077391401	WWRCTL-S26	ST	36	36	055
USGS	430357077391201	WWRCTL-F14	ST	36	36	055
USGS	430357077391301	WWRCTL-D04	ST	36	36	055
USGS	430402077391001	WWRCTL-S16	ST	36	36	055
USGS	430402077391002	WWRCTL-S17	ST	36	36	055
USGS	430402077391401	WWRCTL-S19	ST	36	36	055
USGS	430403077311500	TRIB TO BARGE CN TRIB NR PITTSFORD NY	ST	36	36	055
USGS	430403077311501	0423204450TRIB TO BARGE CN(X-SECTION)NR E ROCHNY	ST	36	36	055
USGS	430403077311502	TRIB TO BARGE CANAL TRIB NR PITTSFORD-CRANSTON	ST	36	36	055
USGS	430403077311503	0423204450TRIB TO BARGE CN (GRAB) NR E ROCHESTER	ST	36	36	055
USGS	430405077393801	WWRCTJ-S30	ST	36	36	055
USGS	430406077390701	WWRCTL-S14	ST	36	36	055
USGS	430408077390601	WWRCTL-S12	ST	36	36	055
USGS	430408077393601	WWRCTJ-S35	ST	36	36	055
USGS	430408077413001	WWRCTC-S04	ST	36	36	055
USGS	430408077413301	WWRCTC-S10	ST	36	36	055
USGS	430408077413501	WWRCTC-S11	ST	36	36	055
USGS	430409077393501	WWRCTJ-S40	ST	36	36	055
USGS	430410077412501	WWRCTC-S25	ST	36	36	055
USGS	430410077412601	WWRCTC-S01	ST	36	36	055
USGS	430410077413501	WWRCTC-S16	ST	36	36	055
USGS	430411077412701	WWRCTC-S02	ST	36	36	055
USGS	430412075063601	ERIE CANAL BELOW LOCK 19 NR FRANKFORT NY	ST	36	36	043
USGS	430412077412701	WWRCTC-S24	ST	36	36	055
USGS	430412077412801	WWRCTC-S23	ST	36	36	055
USGS	430412077413501	WWRCTC-S17	ST	36	36	055
USGS	430412077413601	WWRCTC-S21	ST	36	36	055
USGS	430412078595223	BUFFALO AVE #83	ST	36	36	063
USGS	430413077371501	WWRCTP-D02	ST	36	36	055
USGS	430413077372701	WWRCTP-S50	ST	36	36	055
USGS	430413077393001	WWRCTJ-S45	ST	36	36	055
USGS	430414077365601	WWRCTP-S67	ST	36	36	055
USGS	430414077371701	WWRCTP-S01	ST	36	36	055
USGS	430414077373301	WWRCTP-S52	ST	36	36	055
USGS	430414077412701	WWRCTC-S30	ST	36	36	055
USGS	430414077413501	WWRCTC-S18	ST	36	36	055
USGS	430414087533401	MILWAUKEE RIVER D/S OF E LOCUST ST, MILWAUKEE, WI	ST	55	55	079
USGS	430415077393401	WWRCTJ-S20	ST	36	36	055
USGS	430415077393601	WWRCTJ-S22	ST	36	36	055
USGS	430415077412701	WWRCTC-S22	ST	36	36	055
USGS	430416077385301	WWRCTL-F03	ST	36	36	055
USGS	430416077392801	WWRCTJ-S50	ST	36	36	055
USGS	430416077412801	WWRCTC-S31	ST	36	36	055
USGS	430417077365501	WWRCTP-S68	ST	36	36	055
USGS	430417077413501	WWRCTC-S20	ST	36	36	055
USGS	430417077413502	WWRCTC-S19	ST	36	36	055
USGS	430418077385901	WWRCTL-S02	ST	36	36	055
USGS	430418077390601	WWRCTL-S05	ST	36	36	055
USGS	430418077391101	WWRCTL-S06	ST	36	36	055
USGS	430419077370801	WWRCTP-F18	ST	36	36	055
USGS	430420077370201	WWRCTP-S69	ST	36	36	055
USGS	430421077370601	WWRCTP-F19	ST	36	36	055
USGS	430421077370701	WWRCTP-F20	ST	36	36	055
USGS	430422077370801	WWRCTP-S02	ST	36	36	055
USGS	430422077371401	WWRCTP-S04	ST	36	36	055
USGS	430425078570701	LITTLE R EAST END OF CAYUGA ISL NIAGARA FALLS NY	ST	36	36	063
USGS	430426077365201	WWRCTP-S70	ST	36	36	055
USGS	430426077365801	WWRCTP-D03	ST	36	36	055
USGS	430426077365802	WWRCTP-F24	ST	36	36	055
USGS	430426077370701	WWRCTP-S03	ST	36	36	055
USGS	430427077364801	WWRCTP-S71	ST	36	36	055
USGS	430427077371601	WWRCTP-S07	ST	36	36	055
USGS	430428077261100	0423204541WHITE BK TRIB SOUTHGATE RD NR FAIRPORT	ST	36	36	055
USGS	430428077261101	0423204541WHITE BK TRIB SOUTHGATE XSEC NR FAIRPT	ST	36	36	055
USGS	430428077261102	WHITE BROOK TRIB NR FAIRPORT NY-SOUTHGATE	ST	36	36	055
USGS	430428077261103	0423204541WHITE BK TRIB SOUTHGATE GRAB NR FAIRPT	ST	36	36	055
USGS	430429078574901	LITTLE R 0.7 M FROM W END CAYUGA ISL NIAGARA FLS	ST	36	36	063
USGS	430430077364401	WWRCTP-S75	ST	36	36	055
USGS	430430077371401	WWRCTP-S08	ST	36	36	055
USGS	430433077371201	WWRCTP-S14	ST	36	36	055
USGS	430434077370201	WWRCTP-S22	ST	36	36	055
USGS	430435077365101	WWRCTP-S26	ST	36	36	055
USGS	430435077371001	WWRCTP-S16	ST	36	36	055
USGS	430436078572101	LITTLE R NORTH SIDE CAYUGA ISL NIAGARA FALLS NY	ST	36	36	063
USGS	430437077371501	WWRCTP-S45	ST	36	36	055
USGS	430438077365201	WWRCTP-S34	ST	36	36	055
USGS	430438077365901	WWRCTP-S38	ST	36	36	055
USGS	430438077370301	WWRCTP-S41	ST	36	36	055
USGS	430438077370701	WWRCTP-S43	ST	36	36	055
USGS	430438077371001	WWRCTP-S44	ST	36	36	055
USGS	430438077372101	WWRCTP-S65	ST	36	36	055
USGS	430439077363201	WWRCTP-S30	ST	36	36	055
USGS	430439077363601	WWRCTP-S31	ST	36	36	055
USGS	430439077364001	WWRCTP-S32	ST	36	36	055
USGS	430439077364501	WWRCTP-S33	ST	36	36	055
USGS	430439077371801	WWRCTP-S63	ST	36	36	055
USGS	430443079013201	gill-0.1	ST	36	36	063
USGS	430449077294201	Cartersville waste channel at Pittsford, NY	ST	36	36	055
USGS	430452076571900	042352705-CLYDE RIVER & ERIE CANAL AT CLYDE NY	ST	36	36	117
USGS	430458079013001	GILL CR 0.3 MI UPSTREAM FROM MOUTH AT NIAGARA FLS	ST	36	36	063
USGS	430518078491804	FRONTIER CHEMICAL 67 (04)	ST	36	36	063
USGS	430518078491805	FRONTIER CHEMICAL 67 (05)	ST	36	36	063
USGS	430518078491809	FRONTIER CHEMICAL	ST	36	36	063
USGS	430523078594203	GREAT LAKES (03) CARBON NO.22	ST	36	36	063
USGS	430523078594204	GREAT LAKES (04) CARBON NO.22	ST	36	36	063
USGS	430524076084201	LEY CR AT LEMOYNE AND FACTORY AT MATTYDALE NY	ST	36	36	067
USGS	430526077315201	E Br Allen Cr ab Erie Canal siphon nr Pittsford	ST	36	36	055
USGS	430526077315202	East Branch below siphon, at Rochester NY	ST	36	36	055
USGS	430526077315203	East Branch siphon at Rochester, NY	ST	36	36	055
USGS	430528077241003	THOMAS CK AT LYNDEN RD NR FAIRPORT NY	ST	36	36	055
USGS	430528077251903	WHITE BK BELOW ERIE BARGE CANAL AT FAIRPORT NY	ST	36	36	055
USGS	430529075092701	MOHAWK RIVER AT DYKE RD BRIDGE NY	ST	36	36	043
USGS	430530078562901	BERGHOLTZ CREEK AT WILLIAMS ROAD NIAGARA FALLS NY	ST	36	36	063
USGS	430544078560001	BERGHOLTZ CR AT MOUTH OF SAWYER CR AT NIAGARA FLS	ST	36	36	063
USGS	430545079001003	AIRCO SPEER CARBON 2	ST	36	36	063
USGS	430549087582001	LINCOLN CREEK SETTLING TANK INLET @ MILWAUKEE, WI	ST	55	55	079
USGS	430549087582002	LINCOLN CREEK SETTLING TANK OUTLT @ MILWAUKEE, WI	ST	55	55	079
USGS	430553078553701	BERGHOLTZ CREEK AT BERKHOLTZ NY	ST	36	36	063
USGS	430557075181801	MUD CREEK AT NEW YORK MILLS NY	ST	36	36	065
USGS	430557077344401	Allen Creek above siphon	ST	36	36	055
USGS	430557077344402	Allen Creek below siphon at Rochester, NY	ST	36	36	055
USGS	430557077344403	Allen Creek Siphon at Rochester, NY	ST	36	36	055
USGS	430557077344404	Allen Creek Tributary at Rochester, NY	ST	36	36	055
USGS	430602078573201	OLD CREEK BED(01) DIBACCO 1 95	ST	36	36	063
USGS	430602078573202	OLD CREEK BED(02) DIBACCO 1 95	ST	36	36	063
USGS	430602078573203	OLD CK BED DIBACCO 1 95	ST	36	36	063
USGS	430602078573204	OLD CRK BED DIBACCO 1 95	ST	36	36	063
USGS	430605077262201	Fairport waste channel at Fairport, NY	ST	36	36	055
USGS	430622077250701	COUNTRY DOWNS-01-DETENTION BASIN	ST	36	36	055
USGS	430622077250702	COUNTRY DOWNS-02-DETENTION BASIN	ST	36	36	055
USGS	430622077250703	COUNTRY DOWNS-03-DETENTION BASIN	ST	36	36	055
USGS	430622077250704	COUNTRY DOWNS-04-DETENTION BASIN	ST	36	36	055
USGS	430623077274301	04232046THOMAS CREEK (BOCES X) AT FAIRPORT NY	ST	36	36	055
USGS	430623077274302	THOMAS CREEK AT FAIRPORT NY QA/QC	ST	36	36	055
USGS	430623077274303	04232046THOMAS CREEK (BOCES G) AT FAIRPORT NY	ST	36	36	055
USGS	430628075124101	MOHAWK RIVER AT LELAND AVE NEAR UTICA NY	ST	36	36	065
